raceId,year,driverId,constructorId,round,grid,position,circuitId,points_driver,points_constructor,wins,wins_constructor
762,1959,289,32,7,15,\N,62,0.0,3.0,0,0
762,1959,404,32,7,16,\N,62,3.0,3.0,0,0
763,1959,475,170,8,1,1,14,25.5,38.0,2,4
763,1959,403,6,8,5,2,14,20.0,32.0,0,2
763,1959,356,170,8,3,3,14,31.0,38.0,2,4
763,1959,364,6,8,4,4,14,13.0,32.0,0,2
763,1959,477,6,8,8,5,14,2.0,32.0,0,2
763,1959,482,6,8,6,6,14,3.0,32.0,0,2
763,1959,501,66,8,7,7,14,5.0,18.0,0,1
763,1959,347,66,8,11,8,14,10.0,18.0,1,1
763,1959,427,170,8,13,9,14,12.0,38.0,0,4
763,1959,566,117,8,19,10,14,0.0,0.0,0,0
763,1959,462,167,8,18,11,14,0.0,0.0,0,0
763,1959,483,170,8,12,12,14,0.0,38.0,0,4
763,1959,541,66,8,15,13,14,0.0,18.0,0,1
763,1959,437,167,8,16,14,14,0.0,0.0,0,0
763,1959,543,105,8,21,15,14,0.0,0.0,0,0
763,1959,456,117,8,17,\N,14,0.0,0.0,0,0
763,1959,360,170,8,9,\N,14,8.5,38.0,0,4
763,1959,486,167,8,12,\N,14,0.0,0.0,0,0
763,1959,404,32,8,14,\N,14,3.0,3.0,0,0
763,1959,289,32,8,10,\N,14,0.0,3.0,0,0
763,1959,479,6,8,2,\N,14,23.0,32.0,2,2
764,1959,360,170,9,10,1,63,16.5,40.0,1,5
764,1959,427,170,9,5,2,63,19.0,40.0,0,5
764,1959,479,6,9,4,3,63,27.0,32.0,2,2
764,1959,356,170,9,2,4,63,31.0,40.0,2,5
764,1959,404,32,9,9,5,63,5.0,5.0,0,0
764,1959,476,6,9,6,6,63,0.0,32.0,0,2
764,1959,572,95,9,16,7,63,0.0,0.0,0,0
764,1959,477,6,9,11,\N,63,2.0,32.0,0,2
764,1959,456,167,9,11,\N,63,0.0,0.0,0,0
764,1959,449,113,9,19,\N,63,8.0,0.0,1,0
764,1959,573,168,9,14,\N,63,0.0,0.0,0,0
764,1959,403,6,9,8,\N,63,20.0,32.0,0,2
764,1959,567,124,9,17,\N,63,0.0,0.0,0,0
764,1959,475,170,9,1,\N,63,25.5,40.0,2,5
764,1959,501,170,9,3,\N,63,5.0,40.0,0,5
764,1959,574,169,9,15,\N,63,0.0,0.0,0,0
764,1959,502,32,9,12,\N,63,0.0,5.0,0,0
764,1959,575,125,9,13,\N,63,0.0,0.0,0,0
764,1959,576,105,9,0,\N,63,0.0,0.0,0,0
765,1958,475,87,1,7,1,25,8.0,8.0,1,1
765,1958,577,6,1,5,2,25,6.0,6.0,0,0
765,1958,578,6,1,2,3,25,4.0,6.0,0,0
765,1958,579,105,1,1,4,25,4.0,3.0,0,0
765,1958,554,105,1,4,5,25,2.0,3.0,0,0
765,1958,501,105,1,8,6,25,0.0,3.0,0,0
765,1958,496,105,1,6,7,25,0.0,3.0,0,0
765,1958,580,105,1,9,8,25,0.0,3.0,0,0
765,1958,547,105,1,10,9,25,0.0,3.0,0,0
765,1958,581,6,1,3,\N,25,0.0,6.0,0,0
766,1958,427,87,2,5,1,6,8.0,16.0,1,2
766,1958,577,6,2,10,2,6,12.0,12.0,0,0
766,1958,581,6,2,9,3,6,4.0,12.0,0,0
766,1958,356,87,2,3,4,6,3.0,16.0,0,2
766,1958,501,66,2,12,5,6,2.0,2.0,0,0
766,1958,477,32,2,13,6,6,0.0,0.0,0,0
766,1958,476,6,2,11,\N,6,0.0,12.0,0,0
766,1958,347,105,2,16,\N,6,0.0,3.0,0,0
766,1958,289,32,2,15,\N,6,0.0,0.0,0,0
766,1958,456,87,2,4,\N,6,0.0,16.0,0,2
766,1958,578,6,2,6,\N,6,5.0,12.0,0,0
766,1958,475,118,2,8,\N,6,8.0,0.0,1,0
766,1958,554,66,2,2,\N,6,2.0,2.0,0,0
766,1958,483,105,2,14,\N,6,0.0,3.0,0,0
766,1958,479,118,2,1,\N,6,0.0,0.0,0,0
766,1958,590,118,2,7,\N,6,0.0,0.0,0,0
766,1958,541,87,2,0,\N,6,0.0,16.0,0,2
766,1958,582,105,2,0,\N,6,0.0,3.0,0,0
766,1958,583,105,2,0,\N,6,0.0,3.0,0,0
766,1958,584,125,2,0,\N,6,0.0,0.0,0,0
766,1958,585,125,2,0,\N,6,0.0,0.0,0,0
766,1958,551,105,2,0,\N,6,0.0,3.0,0,0
766,1958,553,105,2,0,\N,6,0.0,3.0,0,0
766,1958,543,127,2,0,\N,6,0.0,0.0,0,0
766,1958,586,127,2,0,\N,6,0.0,0.0,0,0
766,1958,547,105,2,0,\N,6,0.0,3.0,0,0
766,1958,541,66,2,0,\N,6,0.0,2.0,0,0
766,1958,587,125,2,0,\N,6,0.0,0.0,0,0
766,1958,588,105,2,0,\N,6,0.0,3.0,0,0
766,1958,589,105,2,0,\N,6,0.0,3.0,0,0
766,1958,580,105,2,0,\N,6,0.0,3.0,0,0
767,1958,475,118,3,2,1,39,17.0,8.0,2,1
767,1958,501,66,3,7,2,39,8.0,8.0,0,0
767,1958,554,66,3,4,3,39,6.0,8.0,0,0
767,1958,456,87,3,9,4,39,3.0,19.0,0,2
767,1958,578,6,3,6,5,39,7.0,14.0,0,0
767,1958,477,32,3,11,6,39,0.0,0.0,0,0
767,1958,577,6,3,12,7,39,12.0,14.0,0,0
767,1958,356,87,3,5,8,39,3.0,19.0,0,2
767,1958,427,87,3,8,9,39,8.0,19.0,1,2
767,1958,347,105,3,15,10,39,0.0,3.0,0,0
767,1958,430,95,3,17,11,39,0.0,0.0,0,0
767,1958,483,105,3,16,\N,39,0.0,3.0,0,0
767,1958,590,118,3,1,\N,39,0.0,8.0,0,1
767,1958,289,32,3,13,\N,39,0.0,0.0,0,0
767,1958,581,6,3,10,\N,39,4.0,14.0,0,0
767,1958,418,105,3,14,\N,39,0.0,3.0,0,0
767,1958,479,118,3,3,\N,39,0.0,8.0,0,1
767,1958,547,105,3,0,\N,39,0.0,3.0,0,0
769,1958,479,118,5,5,1,13,8.0,16.0,1,2
769,1958,578,6,5,1,2,13,14.0,20.0,0,0
769,1958,590,118,5,11,3,13,4.0,16.0,0,2
769,1958,477,32,5,12,4,13,3.0,3.0,0,0
769,1958,501,66,5,7,5,13,10.0,10.0,0,0
769,1958,482,6,5,6,6,13,0.0,20.0,0,0
769,1958,427,105,5,16,7,13,8.0,3.0,1,0
769,1958,456,87,5,13,8,13,3.0,19.0,0,2
769,1958,347,105,5,14,9,13,0.0,3.0,0,0
769,1958,551,105,5,19,10,13,0.0,3.0,0,0
769,1958,580,105,5,18,\N,13,0.0,3.0,0,0
769,1958,356,87,5,8,\N,13,3.0,19.0,0,2
769,1958,289,32,5,15,\N,13,0.0,3.0,0,0
769,1958,577,6,5,2,\N,13,12.0,20.0,0,0
769,1958,581,6,5,4,\N,13,4.0,20.0,0,0
769,1958,554,66,5,10,\N,13,6.0,10.0,0,0
769,1958,455,105,5,17,\N,13,0.0,3.0,0,0
769,1958,475,118,5,9,\N,13,17.0,16.0,2,2
769,1958,418,105,5,3,\N,13,0.0,3.0,0,0
770,1958,578,6,6,1,1,55,23.0,28.0,1,1
770,1958,475,118,6,6,2,55,23.0,22.0,2,2
770,1958,476,6,6,21,3,55,4.0,28.0,0,1
770,1958,579,105,6,8,4,55,7.0,6.0,0,0
770,1958,581,6,6,4,5,55,6.0,28.0,0,1
770,1958,356,87,6,12,6,55,3.0,19.0,0,2
770,1958,403,105,6,13,7,55,0.0,6.0,0,0
770,1958,347,105,6,16,8,55,0.0,6.0,0,0
770,1958,583,105,6,15,9,55,0.0,6.0,0,0
770,1958,526,105,6,18,10,55,0.0,6.0,0,0
770,1958,456,87,6,14,11,55,3.0,19.0,0,2
770,1958,501,66,6,3,\N,55,10.0,10.0,0,0
770,1958,554,66,6,9,\N,55,6.0,10.0,0,0
770,1958,590,118,6,10,\N,55,4.0,22.0,0,2
770,1958,289,32,6,19,\N,55,0.0,3.0,0,0
770,1958,580,105,6,11,\N,55,0.0,6.0,0,0
770,1958,427,66,6,7,\N,55,8.0,10.0,1,0
770,1958,479,118,6,5,\N,55,8.0,22.0,1,2
770,1958,577,6,6,2,\N,55,12.0,28.0,0,1
770,1958,566,105,6,17,\N,55,0.0,6.0,0,0
770,1958,477,32,6,20,\N,55,3.0,3.0,0,0
771,1958,581,6,7,6,1,9,14.0,36.0,1,2
771,1958,578,6,7,4,2,9,30.0,36.0,1,2
771,1958,456,87,7,3,3,9,7.0,23.0,0,2
771,1958,590,118,7,7,4,9,7.0,25.0,0,2
771,1958,501,66,7,2,5,9,12.0,12.0,0,0
771,1958,356,87,7,10,6,9,3.0,23.0,0,2
771,1958,479,118,7,9,7,9,8.0,25.0,1,2
771,1958,427,87,7,12,8,9,8.0,23.0,1,2
771,1958,566,105,7,15,9,9,0.0,6.0,0,0
771,1958,476,6,7,11,\N,9,4.0,36.0,0,2
771,1958,347,105,7,13,\N,9,0.0,6.0,0,0
771,1958,583,105,7,18,\N,9,0.0,6.0,0,0
771,1958,437,87,7,16,\N,9,0.0,23.0,0,2
771,1958,475,118,7,1,\N,9,23.0,25.0,2,2
771,1958,477,32,7,5,\N,9,3.0,3.0,0,0
771,1958,554,66,7,8,\N,9,6.0,12.0,0,0
771,1958,549,125,7,17,\N,9,0.0,0.0,0,0
771,1958,502,32,7,20,\N,9,0.0,3.0,0,0
771,1958,289,32,7,14,\N,9,0.0,3.0,0,0
771,1958,486,125,7,19,\N,9,0.0,0.0,0,0
772,1958,479,118,8,2,1,20,16.0,33.0,2,3
772,1958,456,87,8,6,2,20,13.0,29.0,0,2
772,1958,427,87,8,7,3,20,12.0,29.0,1,2
772,1958,476,6,8,5,4,20,7.0,37.0,0,2
772,1958,360,87,8,12,5,20,0.0,29.0,0,2
772,1958,431,95,8,13,6,20,0.0,0.0,0,0
772,1958,437,87,8,11,7,20,0.0,29.0,0,2
772,1958,459,87,8,14,8,20,0.0,29.0,0,2
772,1958,403,6,8,10,9,20,0.0,37.0,0,2
772,1958,477,32,8,24,10,20,3.0,3.0,0,0
772,1958,549,32,8,16,11,20,0.0,3.0,0,0
772,1958,578,6,8,1,\N,20,30.0,37.0,1,2
772,1958,581,6,8,4,\N,20,14.0,37.0,1,2
772,1958,455,87,8,17,\N,20,0.0,29.0,0,2
772,1958,501,66,8,8,\N,20,12.0,12.0,0,0
772,1958,600,87,8,23,\N,20,0.0,29.0,0,2
772,1958,289,32,8,22,\N,20,0.0,3.0,0,0
772,1958,554,66,8,9,\N,20,6.0,12.0,0,0
772,1958,430,95,8,15,\N,20,0.0,0.0,0,0
772,1958,478,105,8,20,\N,20,0.0,6.0,0,0
772,1958,475,118,8,3,\N,20,24.0,33.0,2,3
772,1958,601,87,8,18,\N,20,0.0,29.0,0,2
772,1958,484,87,8,25,\N,20,0.0,29.0,0,2
772,1958,356,87,8,19,\N,20,3.0,29.0,0,2
772,1958,347,105,8,21,\N,20,0.0,6.0,0,0
772,1958,526,105,8,0,\N,20,0.0,6.0,0,0
773,1958,475,118,9,1,1,59,32.0,41.0,3,4
773,1958,578,6,9,2,2,59,36.0,40.0,1,2
773,1958,590,118,9,3,3,59,11.0,41.0,0,4
773,1958,554,66,9,4,4,59,9.0,15.0,0,0
773,1958,476,6,9,6,5,59,9.0,40.0,0,2
773,1958,501,66,9,7,6,59,12.0,15.0,0,0
773,1958,356,87,9,8,7,59,3.0,29.0,0,2
773,1958,427,87,9,9,8,59,12.0,29.0,1,2
773,1958,456,87,9,11,9,59,13.0,29.0,0,2
773,1958,566,105,9,10,\N,59,0.0,6.0,0,0
773,1958,479,118,9,5,\N,59,16.0,41.0,2,4
773,1958,289,32,9,12,\N,59,0.0,3.0,0,0
773,1958,477,105,9,13,\N,59,3.0,6.0,0,0
773,1958,347,105,9,14,\N,59,0.0,6.0,0,0
773,1958,551,105,9,15,\N,59,0.0,6.0,0,0
774,1958,479,118,10,2,1,14,24.0,46.0,3,5
774,1958,578,6,10,3,2,14,40.0,40.0,1,2
774,1958,403,6,10,7,3,14,5.0,40.0,0,2
774,1958,418,105,10,11,4,14,0.0,6.0,0,0
774,1958,456,87,10,14,5,14,15.0,31.0,0,2
774,1958,289,32,10,12,6,14,0.0,3.0,0,0
774,1958,477,32,10,16,7,14,3.0,3.0,0,0
774,1958,551,105,10,21,\N,14,0.0,6.0,0,0
774,1958,543,105,10,20,\N,14,0.0,6.0,0,0
774,1958,554,66,10,8,\N,14,9.0,15.0,0,0
774,1958,478,105,10,18,\N,14,0.0,6.0,0,0
774,1958,590,118,10,4,\N,14,11.0,46.0,0,5
774,1958,427,87,10,13,\N,14,12.0,31.0,1,2
774,1958,475,118,10,1,\N,14,32.0,46.0,3,5
774,1958,347,66,10,10,\N,14,0.0,15.0,0,0
774,1958,482,6,10,5,\N,14,0.0,40.0,0,2
774,1958,583,105,10,19,\N,14,0.0,6.0,0,0
774,1958,566,105,10,17,\N,14,0.0,6.0,0,0
774,1958,476,6,10,6,\N,14,9.0,40.0,0,2
774,1958,501,66,10,9,\N,14,12.0,15.0,0,0
774,1958,356,87,10,15,\N,14,3.0,31.0,0,2
775,1958,475,118,11,2,1,64,41.0,48.0,4,6
775,1958,578,6,11,1,2,64,42.0,40.0,1,2
775,1958,403,6,11,5,3,64,9.0,40.0,0,2
775,1958,347,66,11,8,4,64,3.0,18.0,0,0
775,1958,501,66,11,10,5,64,14.0,18.0,0,0
775,1958,418,105,11,13,6,64,0.0,6.0,0,0
775,1958,456,87,11,14,7,64,15.0,31.0,0,2
775,1958,486,87,11,11,8,64,0.0,31.0,0,2
775,1958,478,105,11,18,9,64,0.0,6.0,0,0
775,1958,477,32,11,16,10,64,3.0,3.0,0,0
775,1958,356,87,11,19,11,64,3.0,31.0,0,2
775,1958,583,105,11,17,12,64,0.0,6.0,0,0
775,1958,360,87,11,21,13,64,0.0,31.0,0,2
775,1958,602,87,11,23,14,64,0.0,31.0,0,2
775,1958,603,87,11,25,15,64,0.0,31.0,0,2
775,1958,289,32,11,12,16,64,0.0,3.0,0,0
775,1958,590,118,11,3,\N,64,11.0,48.0,0,6
775,1958,604,87,11,24,\N,64,0.0,31.0,0,2
775,1958,605,87,11,22,\N,64,0.0,31.0,0,2
775,1958,479,118,11,7,\N,64,24.0,48.0,3,6
775,1958,482,6,11,6,\N,64,0.0,40.0,0,2
775,1958,554,66,11,4,\N,64,9.0,18.0,0,0
775,1958,455,87,11,20,\N,64,0.0,31.0,0,2
775,1958,541,66,11,15,\N,64,0.0,18.0,0,0
775,1958,427,87,11,9,\N,64,12.0,31.0,1,2
770,1958,479,118,6,10,\N,55,8.0,22.0,1,2
774,1958,566,105,10,11,4,14,0.0,6.0,0,0
746,1960,475,170,1,8,3,25,0.0,8.0,0,1
728,1963,373,172,10,1,1,56,54.0,54.0,7,7
728,1963,364,34,10,3,2,56,19.0,28.0,0,0
728,1963,289,66,10,6,3,56,29.0,36.0,2,2
728,1963,360,170,10,9,4,56,17.0,25.0,0,0
728,1963,385,6,10,5,5,56,6.0,26.0,0,1
728,1963,347,170,10,11,6,56,6.0,25.0,0,0
728,1963,408,170,10,10,7,56,9.0,25.0,0,0
728,1963,401,172,10,8,8,56,1.0,54.0,0,7
728,1963,340,170,10,13,9,56,0.0,25.0,0,0
728,1963,430,95,10,20,10,56,2.0,5.0,0,0
728,1963,411,89,10,18,11,56,0.0,0.0,0,0
728,1963,409,167,10,19,12,56,0.0,0.0,0,0
728,1963,356,34,10,2,13,56,14.0,28.0,0,0
728,1963,412,180,10,15,14,56,0.0,0.0,0,0
728,1963,362,51,10,16,\N,56,0.0,0.0,0,0
728,1963,407,34,10,14,\N,56,0.0,28.0,0,0
728,1963,341,6,10,4,\N,56,22.0,26.0,1,1
728,1963,386,66,10,7,\N,56,29.0,36.0,0,2
728,1963,413,172,10,12,\N,56,0.0,54.0,0,7
728,1963,368,89,10,17,\N,56,0.0,0.0,0,0
728,1963,310,176,10,0,\N,56,0.0,4.0,0,0
728,1963,410,172,10,0,\N,56,0.0,54.0,0,7
728,1963,305,26,10,0,\N,56,0.0,0.0,0,0
337,2010,4,6,1,3,1,3,25.0,43.0,1,1
337,2010,13,6,1,2,2,3,18.0,43.0,0,1
337,2010,1,1,1,4,3,3,15.0,21.0,0,0
337,2010,20,9,1,1,4,3,12.0,16.0,0,0
337,2010,3,131,1,5,5,3,10.0,18.0,0,0
337,2010,30,131,1,7,6,3,8.0,18.0,0,0
337,2010,18,1,1,8,7,3,6.0,21.0,0,0
337,2010,17,9,1,6,8,3,4.0,16.0,0,0
337,2010,24,10,1,12,9,3,2.0,2.0,0,0
337,2010,22,3,1,11,10,3,1.0,1.0,0,0
337,2010,9,4,1,9,11,3,0.0,0.0,0,0
337,2010,16,10,1,10,12,3,0.0,2.0,0,0
337,2010,153,5,1,18,13,3,0.0,0.0,0,0
337,2010,807,3,1,13,14,3,0.0,1.0,0,0
337,2010,5,205,1,21,15,3,0.0,0.0,0,0
337,2010,67,5,1,15,16,3,0.0,0.0,0,0
337,2010,15,205,1,20,17,3,0.0,0.0,0,0
337,2010,37,15,1,14,\N,3,0.0,0.0,0,0
337,2010,811,164,1,23,\N,3,0.0,0.0,0,0
337,2010,10,166,1,19,\N,3,0.0,0.0,0,0
337,2010,808,4,1,17,\N,3,0.0,0.0,0,0
337,2010,155,15,1,16,\N,3,0.0,0.0,0,0
337,2010,810,166,1,22,\N,3,0.0,0.0,0,0
337,2010,812,164,1,24,\N,3,0.0,0.0,0,0
338,2010,18,1,2,4,1,1,31.0,54.0,1,1
338,2010,9,4,2,9,2,1,18.0,18.0,0,0
338,2010,13,6,2,5,3,1,33.0,70.0,0,1
338,2010,4,6,2,3,4,1,37.0,70.0,1,1
338,2010,3,131,2,6,5,1,20.0,29.0,0,0
338,2010,1,1,2,11,6,1,23.0,54.0,0,1
338,2010,24,10,2,13,7,1,8.0,8.0,0,0
338,2010,22,3,2,8,8,1,5.0,5.0,0,0
338,2010,17,9,2,2,9,1,6.0,18.0,0,0
338,2010,30,131,2,7,10,1,9.0,29.0,0,0
338,2010,153,5,2,17,11,1,0.0,0.0,0,0
338,2010,37,15,2,14,12,1,0.0,0.0,0,0
338,2010,5,205,2,19,13,1,0.0,0.0,0,0
338,2010,812,164,2,22,14,1,0.0,0.0,0,0
338,2010,10,166,2,23,\N,1,0.0,0.0,0,0
338,2010,810,166,2,24,\N,1,0.0,0.0,0,0
338,2010,20,9,2,1,\N,1,12.0,18.0,0,0
338,2010,16,10,2,10,\N,1,0.0,8.0,0,0
338,2010,808,4,2,18,\N,1,0.0,18.0,0,0
338,2010,811,164,2,21,\N,1,0.0,0.0,0,0
338,2010,67,5,2,12,\N,1,0.0,0.0,0,0
338,2010,807,3,2,15,\N,1,0.0,5.0,0,0
338,2010,155,15,2,16,\N,1,0.0,0.0,0,0
338,2010,15,205,2,20,\N,1,0.0,0.0,0,0
339,2010,20,9,3,3,1,2,37.0,61.0,1,1
339,2010,17,9,3,1,2,2,24.0,61.0,0,1
339,2010,3,131,3,2,3,2,35.0,44.0,0,0
339,2010,9,4,3,6,4,2,30.0,30.0,0,0
339,2010,16,10,3,4,5,2,10.0,18.0,0,0
339,2010,1,1,3,20,6,2,31.0,66.0,0,1
339,2010,13,6,3,21,7,2,39.0,76.0,0,1
339,2010,18,1,3,17,8,2,35.0,66.0,1,1
339,2010,153,5,3,14,9,2,2.0,2.0,0,0
339,2010,807,3,3,5,10,2,1.0,6.0,0,0
339,2010,67,5,3,13,11,2,0.0,2.0,0,0
339,2010,22,3,3,7,12,2,5.0,6.0,0,0
339,2010,4,6,3,19,13,2,37.0,76.0,1,1
339,2010,810,166,3,24,14,2,0.0,0.0,0,0
339,2010,812,164,3,22,15,2,0.0,0.0,0,0
339,2010,811,164,3,23,16,2,0.0,0.0,0,0
339,2010,15,205,3,18,17,2,0.0,0.0,0,0
339,2010,5,205,3,15,\N,2,0.0,0.0,0,0
339,2010,808,4,3,11,\N,2,0.0,30.0,0,0
339,2010,24,10,3,10,\N,2,8.0,18.0,0,0
339,2010,30,131,3,8,\N,2,9.0,44.0,0,0
339,2010,155,15,3,9,\N,2,0.0,0.0,0,0
339,2010,10,166,3,16,\N,2,0.0,0.0,0,0
339,2010,37,15,3,12,\N,2,0.0,0.0,0,0
340,2010,18,1,4,5,1,17,60.0,109.0,2,2
340,2010,1,1,4,6,2,17,49.0,109.0,0,2
340,2010,3,131,4,4,3,17,50.0,60.0,0,0
340,2010,4,6,4,3,4,17,49.0,90.0,1,1
340,2010,9,4,4,8,5,17,40.0,46.0,0,0
340,2010,20,9,4,1,6,17,45.0,73.0,1,1
340,2010,808,4,4,14,7,17,6.0,46.0,0,0
340,2010,17,9,4,2,8,17,28.0,73.0,0,1
340,2010,13,6,4,7,9,17,41.0,90.0,0,1
340,2010,30,131,4,9,10,17,10.0,60.0,0,0
340,2010,16,10,4,10,11,17,10.0,18.0,0,0
340,2010,22,3,4,11,12,17,5.0,6.0,0,0
340,2010,153,5,4,12,13,17,2.0,2.0,0,0
340,2010,5,205,4,21,14,17,0.0,0.0,0,0
340,2010,807,3,4,16,15,17,1.0,6.0,0,0
340,2010,811,164,4,23,16,17,0.0,0.0,0,0
340,2010,812,164,4,24,17,17,0.0,0.0,0,0
340,2010,15,205,4,20,\N,17,0.0,0.0,0,0
340,2010,810,166,4,22,\N,17,0.0,0.0,0,0
340,2010,37,15,4,17,\N,17,0.0,0.0,0,0
340,2010,67,5,4,13,\N,17,0.0,2.0,0,0
340,2010,155,15,4,15,\N,17,0.0,0.0,0,0
340,2010,24,10,4,18,\N,17,8.0,18.0,0,0
340,2010,10,166,4,19,\N,17,0.0,0.0,0,0
341,2010,17,9,5,1,1,4,53.0,113.0,1,2
341,2010,4,6,5,4,2,4,67.0,116.0,1,1
341,2010,20,9,5,2,3,4,60.0,113.0,1,2
341,2010,30,131,5,6,4,4,22.0,72.0,0,0
341,2010,18,1,5,5,5,4,70.0,119.0,2,2
341,2010,13,6,5,9,6,4,49.0,116.0,0,1
341,2010,16,10,5,11,7,4,16.0,24.0,0,0
341,2010,9,4,5,7,8,4,44.0,50.0,0,0
341,2010,22,3,5,17,9,4,7.0,8.0,0,0
341,2010,153,5,5,15,10,4,3.0,3.0,0,0
341,2010,808,4,5,19,11,4,6.0,50.0,0,0
341,2010,155,15,5,10,12,4,0.0,0.0,0,0
341,2010,3,131,5,8,13,4,50.0,72.0,0,0
341,2010,1,1,5,3,14,4,49.0,119.0,0,2
341,2010,24,10,5,16,15,4,8.0,24.0,0,0
341,2010,807,3,5,13,16,4,1.0,8.0,0,0
341,2010,15,205,5,18,17,4,0.0,0.0,0,0
341,2010,10,166,5,22,18,4,0.0,0.0,0,0
341,2010,810,166,5,23,19,4,0.0,0.0,0,0
341,2010,67,5,5,14,\N,4,0.0,3.0,0,0
341,2010,812,164,5,24,\N,4,0.0,0.0,0,0
341,2010,37,15,5,12,\N,4,0.0,0.0,0,0
341,2010,811,164,5,21,\N,4,0.0,0.0,0,0
341,2010,5,205,5,20,\N,4,0.0,0.0,0,0
342,2010,17,9,6,1,1,6,78.0,156.0,2,3
342,2010,20,9,6,3,2,6,78.0,156.0,1,3
342,2010,9,4,6,2,3,6,59.0,65.0,0,0
342,2010,13,6,6,4,4,6,61.0,136.0,0,1
342,2010,1,1,6,5,5,6,59.0,129.0,0,2
342,2010,4,6,6,24,6,6,75.0,136.0,1,1
342,2010,3,131,6,6,7,6,56.0,78.0,0,0
342,2010,16,10,6,12,8,6,20.0,30.0,0,0
342,2010,24,10,6,10,9,6,10.0,30.0,0,0
342,2010,67,5,6,13,10,6,1.0,4.0,0,0
342,2010,153,5,6,17,11,6,3.0,4.0,0,0
342,2010,30,131,6,7,12,6,22.0,78.0,0,0
342,2010,808,4,6,14,13,6,6.0,65.0,0,0
342,2010,812,164,6,23,14,6,0.0,0.0,0,0
342,2010,15,205,6,19,15,6,0.0,0.0,0,0
342,2010,5,205,6,18,\N,6,0.0,0.0,0,0
342,2010,811,164,6,22,\N,6,0.0,0.0,0,0
342,2010,22,3,6,9,\N,6,7.0,8.0,0,0
342,2010,155,15,6,16,\N,6,0.0,0.0,0,0
342,2010,810,166,6,21,\N,6,0.0,0.0,0,0
342,2010,10,166,6,20,\N,6,0.0,0.0,0,0
342,2010,37,15,6,15,\N,6,0.0,0.0,0,0
342,2010,18,1,6,8,\N,6,70.0,129.0,2,2
342,2010,807,3,6,11,\N,6,1.0,8.0,0,0
343,2010,1,1,7,2,1,5,84.0,172.0,1,3
343,2010,18,1,7,4,2,5,88.0,172.0,2,3
343,2010,17,9,7,1,3,5,93.0,171.0,2,3
343,2010,30,131,7,5,4,5,34.0,100.0,0,0
343,2010,3,131,7,6,5,5,66.0,100.0,0,0
343,2010,9,4,7,7,6,5,67.0,73.0,0,0
343,2010,13,6,7,8,7,5,67.0,146.0,0,1
343,2010,4,6,7,12,8,5,79.0,146.0,1,1
343,2010,16,10,7,11,9,5,22.0,32.0,0,0
343,2010,155,15,7,10,10,5,1.0,1.0,0,0
343,2010,37,15,7,13,11,5,0.0,1.0,0,0
343,2010,153,5,7,16,12,5,3.0,4.0,0,0
343,2010,24,10,7,18,13,5,10.0,32.0,0,0
343,2010,22,3,7,15,14,5,7.0,8.0,0,0
343,2010,808,4,7,9,15,5,6.0,73.0,0,0
343,2010,67,5,7,14,16,5,1.0,4.0,0,0
343,2010,807,3,7,17,17,5,1.0,8.0,0,0
343,2010,10,166,7,21,18,5,0.0,0.0,0,0
343,2010,810,166,7,23,19,5,0.0,0.0,0,0
343,2010,812,164,7,24,20,5,0.0,0.0,0,0
343,2010,811,164,7,22,\N,5,0.0,0.0,0,0
343,2010,20,9,7,3,\N,5,78.0,171.0,1,3
343,2010,5,205,7,20,\N,5,0.0,0.0,0,0
343,2010,15,205,7,19,\N,5,0.0,0.0,0,0
344,2010,1,1,8,1,1,7,109.0,215.0,2,4
344,2010,18,1,8,4,2,7,106.0,215.0,2,4
344,2010,4,6,8,3,3,7,94.0,161.0,1,1
344,2010,20,9,8,2,4,7,90.0,193.0,1,3
344,2010,17,9,8,7,5,7,103.0,193.0,2,3
344,2010,3,131,8,10,6,7,74.0,108.0,0,0
344,2010,9,4,8,8,7,7,73.0,79.0,0,0
344,2010,67,5,8,15,8,7,5.0,8.0,0,0
344,2010,24,10,8,5,9,7,12.0,35.0,0,0
344,2010,16,10,8,9,10,7,23.0,35.0,0,0
344,2010,30,131,8,13,11,7,34.0,108.0,0,0
344,2010,153,5,8,16,12,7,3.0,8.0,0,0
344,2010,807,3,8,12,13,7,1.0,8.0,0,0
344,2010,22,3,8,11,14,7,7.0,8.0,0,0
344,2010,13,6,8,6,15,7,67.0,161.0,0,1
344,2010,5,205,8,19,16,7,0.0,0.0,0,0
344,2010,808,4,8,14,17,7,6.0,79.0,0,0
344,2010,812,164,8,24,18,7,0.0,0.0,0,0
344,2010,810,166,8,23,19,7,0.0,0.0,0,0
344,2010,10,166,8,21,\N,7,0.0,0.0,0,0
344,2010,15,205,8,20,\N,7,0.0,0.0,0,0
344,2010,37,15,8,17,\N,7,0.0,1.0,0,0
344,2010,811,164,8,22,\N,7,0.0,0.0,0,0
344,2010,155,15,8,18,\N,7,1.0,1.0,0,0
345,2010,20,9,9,1,1,12,115.0,218.0,2,4
345,2010,1,1,9,3,2,12,127.0,248.0,2,4
345,2010,18,1,9,7,3,12,121.0,248.0,2,4
345,2010,22,3,9,9,4,12,19.0,20.0,0,0
345,2010,9,4,9,6,5,12,83.0,89.0,0,0
345,2010,16,10,9,13,6,12,31.0,43.0,0,0
345,2010,155,15,9,18,7,12,7.0,7.0,0,0
345,2010,4,6,9,4,8,12,98.0,165.0,1,1
